nodes_number,max_capacity,num_edges,source node,sink node,experiments,mean_time_fifo,std_time_fifo,max_flow_list_fifo,mean_time_sapa,std_time_sapa,max_flow_list_sapa
1000,250,2000,0,999,5,0.015249204635620118,0.0010488522791989253,"[92, 92, 92, 92, 92]",0.06847796440124512,0.003332783866956642,"[92, 92, 92, 92, 92]"
1000,300,2000,0,999,5,1.2164519786834718,0.026918482461327792,"[111, 111, 111, 111, 111]",0.64720778465271,0.03174701799793938,"[111, 111, 111, 111, 111]"
1000,350,2000,0,999,5,1.2642240524291992,0.03401593081646158,"[8, 8, 8, 8, 8]",0.6905561923980713,0.005068849531258848,"[8, 8, 8, 8, 8]"
1000,400,2000,0,999,5,0.008327817916870118,0.001405211392735511,"[118, 118, 118, 118, 118]",0.07039017677307129,0.004936031091755035,"[118, 118, 118, 118, 118]"
1000,450,2000,0,999,5,0.01108245849609375,0.0007859649092717503,"[153, 153, 153, 153, 153]",0.07015352249145508,0.0033567618480552547,"[153, 153, 153, 153, 153]"
1000,500,2000,0,999,5,1.1815693855285645,0.024813078076432602,"[17, 17, 17, 17, 17]",0.6001138687133789,0.00954193994908129,"[17, 17, 17, 17, 17]"
1000,500,2000,0,999,5,0.01299905776977539,0.0029134526813791952,"[585, 585, 585, 585, 585]",0.06754913330078124,0.003815999367929765,"[585, 585, 585, 585, 585]"
1000,500,2000,0,999,5,0.007742929458618164,0.0005180659271374194,"[70, 70, 70, 70, 70]",0.0704000473022461,0.005514924515634776,"[70, 70, 70, 70, 70]"
1000,500,2000,0,999,5,0.01764812469482422,0.0027570302596174622,"[0, 0, 0, 0, 0]",0.06398639678955079,0.0024827905053576914,"[0, 0, 0, 0, 0]"
1000,500,2000,0,999,5,0.002626657485961914,0.0015451103220975766,"[0, 0, 0, 0, 0]",0.0670015811920166,0.003870656748911531,"[0, 0, 0, 0, 0]"
1000,500,2000,0,999,5,1.2904595375061034,0.05290454982821853,"[145, 145, 145, 145, 145]",0.6994148254394531,0.004570551334975962,"[145, 145, 145, 145, 145]"
1000,500,2000,0,999,5,1.3494892120361328,0.05150393437197322,"[0, 0, 0, 0, 0]",0.661208200454712,0.026885669375682802,"[0, 0, 0, 0, 0]"
2000,100,4000,0,1999,5,0.021316385269165038,0.0020081003709806304,"[61, 61, 61, 61, 61]",0.2613388538360596,0.010622421181209075,"[61, 61, 61, 61, 61]"
2000,100,4000,0,1999,5,0.057171201705932616,0.00586644955407795,"[4, 4, 4, 4, 4]",0.25394430160522463,0.015238481053252477,"[4, 4, 4, 4, 4]"
2000,100,4000,0,1999,5,0.004963397979736328,0.001848222547516547,"[0, 0, 0, 0, 0]",0.24381895065307618,0.0038530081546492723,"[0, 0, 0, 0, 0]"
2000,150,4000,0,1999,5,5.229289388656616,0.08592792254591852,"[122, 122, 122, 122, 122]",3.5712302684783936,0.6551019261130574,"[122, 122, 122, 122, 122]"
2000,200,4000,0,1999,5,0.031552362442016604,0.0011503787450479822,"[41, 41, 41, 41, 41]",0.4171642303466797,0.028180423331487604,"[41, 41, 41, 41, 41]"
2000,250,4000,0,1999,5,9.055593967437744,0.017944351862475408,"[239, 239, 239, 239, 239]",4.861095380783081,0.16758829383190357,"[239, 239, 239, 239, 239]"
2000,300,4000,0,1999,5,0.02541489601135254,0.007540475254947801,"[149, 149, 149, 149, 149]",0.4215404987335205,0.01481815766587711,"[149, 149, 149, 149, 149]"
2000,350,4000,0,1999,5,10.472569036483765,0.4477845174500809,"[240, 240, 240, 240, 240]",6.504879951477051,0.6563450124803717,"[240, 240, 240, 240, 240]"
2000,350,4000,0,1999,5,0.04076690673828125,0.011668781988438043,"[296, 296, 296, 296, 296]",0.42431049346923827,0.04269882838171535,"[296, 296, 296, 296, 296]"
2000,350,4000,0,1999,5,9.610062789916991,0.04989260784714578,"[0, 0, 0, 0, 0]",5.586855697631836,0.3280185509948991,"[0, 0, 0, 0, 0]"
2000,400,4000,0,1999,5,0.03163762092590332,0.010326937813119068,"[123, 123, 123, 123, 123]",0.42810869216918945,0.03158609317983458,"[123, 123, 123, 123, 123]"
2000,450,4000,0,1999,5,0.0848684310913086,0.006876947986915506,"[35, 35, 35, 35, 35]",0.47776336669921876,0.06456780892042939,"[35, 35, 35, 35, 35]"
2000,500,4000,0,1999,5,9.7505784034729,0.14515361095158275,"[23, 23, 23, 23, 23]",4.931939363479614,0.14113632094567438,"[23, 23, 23, 23, 23]"
4000,100,8000,0,3999,5,40.821500301361084,1.6330847765866763,"[88, 88, 88, 88, 88]",22.37674674987793,0.8358674098757808,"[88, 88, 88, 88, 88]"
4000,150,8000,0,3999,5,36.306180763244626,4.62288394952754,"[104, 104, 104, 104, 104]",22.07083215713501,2.2581512525493665,"[104, 104, 104, 104, 104]"
4000,200,8000,0,3999,5,0.09919133186340331,0.017351312058811044,"[138, 138, 138, 138, 138]",1.8127766132354737,0.27812165139786665,"[138, 138, 138, 138, 138]"
4000,200,8000,0,3999,5,0.09887804985046386,0.027921863931319818,"[300, 300, 300, 300, 300]",1.7239638328552247,0.14437182000582754,"[300, 300, 300, 300, 300]"
4000,200,8000,0,3999,5,0.025359153747558594,0.012647669337025986,"[0, 0, 0, 0, 0]",1.6527662754058838,0.06637210052216655,"[0, 0, 0, 0, 0]"
4000,200,8000,0,3999,5,43.063410472869876,0.7646761340507231,"[159, 159, 159, 159, 159]",24.769850397109984,1.114348117009716,"[159, 159, 159, 159, 159]"
4000,200,8000,0,3999,5,41.23977026939392,1.369469134121823,"[43, 43, 43, 43, 43]",25.33608832359314,0.4793232804065005,"[43, 43, 43, 43, 43]"
4000,200,8000,0,3999,5,0.1220968246459961,0.07756385212479158,"[107, 107, 107, 107, 107]",2.082995128631592,0.20906668733982864,"[107, 107, 107, 107, 107]"
4000,200,8000,0,3999,5,0.042774200439453125,0.055813225722736115,"[0, 0, 0, 0, 0]",1.796171236038208,0.07920286315832974,"[0, 0, 0, 0, 0]"
4000,200,8000,0,3999,5,44.15770783424377,1.9551388028736276,"[54, 54, 54, 54, 54]",24.438663148880003,1.7795084912012618,"[54, 54, 54, 54, 54]"
4000,200,8000,0,3999,5,0.052923393249511716,0.04913447243341401,"[0, 0, 0, 0, 0]",1.7257773399353027,0.07917559898504835,"[0, 0, 0, 0, 0]"
4000,200,8000,0,3999,5,0.058629512786865234,0.024414989035224634,"[0, 0, 0, 0, 0]",1.7837176322937012,0.09630582134715573,"[0, 0, 0, 0, 0]"
4000,200,8000,0,3999,5,0.02173190116882324,0.0062641931293159975,"[0, 0, 0, 0, 0]",1.6811097145080567,0.07700679461604855,"[0, 0, 0, 0, 0]"
4000,200,8000,0,3999,5,0.2219137191772461,0.029416214941637136,"[57, 57, 57, 57, 57]",1.8457323551177978,0.10209140588036715,"[57, 57, 57, 57, 57]"
4000,200,8000,0,3999,5,39.72748823165894,1.042553969041807,"[0, 0, 0, 0, 0]",25.27888970375061,0.7853574173949636,"[0, 0, 0, 0, 0]"
4000,250,8000,0,3999,5,43.58948483467102,0.5564023539722133,"[31, 31, 31, 31, 31]",21.794444608688355,1.1544528223627932,"[31, 31, 31, 31, 31]"
4000,300,8000,0,3999,5,0.17430620193481444,0.008424608024341078,"[265, 265, 265, 265, 265]",1.718851900100708,0.0694792418972143,"[265, 265, 265, 265, 265]"
4000,300,8000,0,3999,5,0.19562430381774903,0.024216267944999908,"[93, 93, 93, 93, 93]",1.6834600448608399,0.04213772896320529,"[93, 93, 93, 93, 93]"
4000,300,8000,0,3999,5,0.017490148544311523,0.002450441168089644,"[0, 0, 0, 0, 0]",1.6196876049041748,0.04530036151910907,"[0, 0, 0, 0, 0]"
4000,350,8000,0,3999,5,0.11074872016906738,0.006992982828270787,"[255, 255, 255, 255, 255]",1.676330327987671,0.08623637921126305,"[255, 255, 255, 255, 255]"
4000,350,8000,0,3999,5,40.97158012390137,0.6870821061727349,"[229, 229, 229, 229, 229]",23.462539672851562,1.0675357380012642,"[229, 229, 229, 229, 229]"
4000,350,8000,0,3999,5,42.26204786300659,1.078625639453841,"[349, 349, 349, 349, 349]",23.910828495025633,1.8656370190763636,"[349, 349, 349, 349, 349]"
4000,350,8000,0,3999,5,0.12006473541259766,0.06351840577524885,"[189, 189, 189, 189, 189]",1.7178824424743653,0.12411936409524355,"[189, 189, 189, 189, 189]"
4000,350,8000,0,3999,5,0.0396207332611084,0.04549921030799874,"[0, 0, 0, 0, 0]",1.7080078601837159,0.06921256767009804,"[0, 0, 0, 0, 0]"
4000,350,8000,0,3999,5,0.05517592430114746,0.02663152315382272,"[0, 0, 0, 0, 0]",1.6419882297515869,0.06424003452963853,"[0, 0, 0, 0, 0]"
4000,350,8000,0,3999,5,0.015376853942871093,0.0015552489304879165,"[0, 0, 0, 0, 0]",1.608842134475708,0.07860573898678953,"[0, 0, 0, 0, 0]"
4000,400,8000,0,3999,5,47.0039324760437,0.802515964575012,"[24, 24, 24, 24, 24]",21.183459949493407,0.5507527500156795,"[24, 24, 24, 24, 24]"
4000,450,8000,0,3999,5,40.25094146728516,0.3590050584821979,"[30, 30, 30, 30, 30]",20.23447275161743,0.18529086644875709,"[30, 30, 30, 30, 30]"
4000,500,8000,0,3999,5,42.28758225440979,0.5888499732203952,"[15, 15, 15, 15, 15]",20.909297895431518,0.5067345396752038,"[15, 15, 15, 15, 15]"
4000,500,8000,0,3999,5,0.10761580467224122,0.026896349159112327,"[275, 275, 275, 275, 275]",1.668576717376709,0.03969802187452336,"[275, 275, 275, 275, 275]"
4000,500,8000,0,3999,5,41.4968523979187,0.4593683981618818,"[249, 249, 249, 249, 249]",21.41900415420532,0.11567149365460729,"[249, 249, 249, 249, 249]"
4000,500,8000,0,3999,5,0.026088905334472657,0.020001396854923515,"[0, 0, 0, 0, 0]",1.6952441692352296,0.11857653962883259,"[0, 0, 0, 0, 0]"
4000,500,8000,0,3999,5,0.016116905212402343,0.0009346836330751392,"[0, 0, 0, 0, 0]",1.6045079231262207,0.04746956531370675,"[0, 0, 0, 0, 0]"
8000,100,16000,0,7999,5,188.42562932968139,19.24247127274897,"[16, 16, 16, 16, 16]",125.72277178764344,8.467654893405063,"[16, 16, 16, 16, 16]"
8000,150,16000,0,7999,5,185.83074836730958,5.779797424779338,"[47, 47, 47, 47, 47]",100.05630769729615,2.2432506043810303,"[47, 47, 47, 47, 47]"
8000,200,16000,0,7999,5,159.23862733840943,1.986572998827971,"[83, 83, 83, 83, 83]",94.104248046875,0.8957856721328323,"[83, 83, 83, 83, 83]"
8000,250,16000,0,7999,5,0.10105595588684083,0.021103186491169424,"[6, 6, 6, 6, 6]",6.4003034114837645,0.17060434527286078,"[6, 6, 6, 6, 6]"
8000,300,16000,0,7999,5,183.64061183929442,8.209054350560654,"[36, 36, 36, 36, 36]",95.44480357170104,0.756562573051772,"[36, 36, 36, 36, 36]"
8000,350,16000,0,7999,5,0.2073908805847168,0.03762894648395213,"[145, 145, 145, 145, 145]",6.450757598876953,0.21166196888313943,"[145, 145, 145, 145, 145]"
8000,400,16000,0,7999,5,0.2801229476928711,0.04726873400247081,"[200, 200, 200, 200, 200]",6.427683162689209,0.10908013248663105,"[200, 200, 200, 200, 200]"
8000,450,16000,0,7999,5,171.618080329895,0.30893930161625743,"[301, 301, 301, 301, 301]",92.73286409378052,0.9506107070607698,"[301, 301, 301, 301, 301]"
8000,450,16000,0,7999,5,176.6348268508911,2.4447015587374628,"[209, 209, 209, 209, 209]",97.90022993087769,1.1994834176031497,"[209, 209, 209, 209, 209]"
8000,450,16000,0,7999,5,0.050418853759765625,0.01722476338439409,"[0, 0, 0, 0, 0]",6.35247836112976,0.07590760001122807,"[0, 0, 0, 0, 0]"
8000,500,16000,0,7999,5,178.52042737007142,0.5233318563052178,"[118, 118, 118, 118, 118]",96.19107828140258,0.48695045787123215,"[118, 118, 118, 118, 118]"
8000,500,16000,0,7999,5,210.58104653358458,9.510850759256135,"[695, 695, 695, 695, 695]",114.20400910377502,2.4212494443619073,"[695, 695, 695, 695, 695]"
8000,500,16000,0,7999,5,0.4203650951385498,0.22122954892898197,"[342, 342, 342, 342, 342]",6.695835256576538,0.35105159136926106,"[342, 342, 342, 342, 342]"
8000,500,16000,0,7999,5,182.70372905731202,18.874446858097194,"[37, 37, 37, 37, 37]",122.61630382537842,3.812598503409982,"[37, 37, 37, 37, 37]"
8000,500,16000,0,7999,5,0.20568742752075195,0.20255159067110154,"[0, 0, 0, 0, 0]",6.787914848327636,0.24888059065359786,"[0, 0, 0, 0, 0]"
8000,500,16000,0,7999,5,185.1519736766815,2.4420414356460167,"[0, 0, 0, 0, 0]",111.7908483505249,3.1801241657294796,"[0, 0, 0, 0, 0]"
16000,100,32000,0,15999,5,469.9565411090851,1.7318065791412451,"[53, 53, 53, 53, 53]",377.056675863266,7.702662026488418,"[53, 53, 53, 53, 53]"
16000,150,32000,0,15999,5,466.79588289260863,14.50345280183184,"[12, 12, 12, 12, 12]",288.47076683044435,5.214985297446543,"[12, 12, 12, 12, 12]"
16000,200,32000,0,15999,5,0.2992048740386963,0.021593128109780885,"[270, 270, 270, 270, 270]",16.102769804000854,0.5679222980991775,"[270, 270, 270, 270, 270]"
16000,250,32000,0,15999,5,0.252208948135376,0.01622798151405659,"[112, 112, 112, 112, 112]",16.055660057067872,0.4471744918685055,"[112, 112, 112, 112, 112]"
16000,300,32000,0,15999,5,0.2631081581115723,0.012345928414624499,"[28, 28, 28, 28, 28]",16.187474727630615,0.4877777321241943,"[28, 28, 28, 28, 28]"
16000,350,32000,0,15999,5,487.44031143188477,7.646643522005813,"[10, 10, 10, 10, 10]",298.167888212204,10.444789142015917,"[10, 10, 10, 10, 10]"
16000,400,32000,0,15999,5,449.868158197403,8.415185396191903,"[86, 86, 86, 86, 86]",312.26917066574094,1.2910503148174204,"[86, 86, 86, 86, 86]"
16000,450,32000,0,15999,5,413.5993327617645,2.4165595427871356,"[645, 645, 645, 645, 645]",317.48970618247984,6.230188745403114,"[645, 645, 645, 645, 645]"
16000,500,32000,0,15999,5,432.2546380519867,5.037256607104744,"[198, 198, 198, 198, 198]",302.5287893295288,6.5075454102014625,"[198, 198, 198, 198, 198]"
